class,filename,split
0,000fe7e2-d9a9-413d-9b71-aebda9a615bf,train
0,908284ed-89be-4877-9aac-a1173a06ba1a,train
0,c2d98513-2d9d-4867-8129-929ff164b203,train
0,039da29c-6fdd-4333-9dd4-68f19d267571,train
0,bd92cff5-1b7e-4fd5-a15b-3353945e6148,train
2,104d619d-5db3-40b4-a35f-9c3208eb9f88,train
0,c3366298-e73c-404b-b0be-6c09990e5d80,train
0,9879607e-4797-4e2c-9a64-ea23a67df4db,train
2,37a945f6-93dc-47b9-b87f-917f41e4f1e1,train
1,5d781d73-8574-4182-ac85-6790445018ee,train
0,8cf666b2-00e4-47f0-a6e5-e32322d37f5b,train
0,9d32dda7-e66f-4072-96ef-3672caae4156,train
2,9eb75719-7e47-4f64-b704-6a36dc3809f8,train
2,0ff9998a-fd40-4ee3-8d04-5313d3018e2f,train
0,9fef65f7-ad61-49ab-9441-973f53f32e1e,train
0,02b1ec7b-d063-4ced-80a6-bdc0b61c69aa,train
2,5e6aec52-6d9a-4c37-9113-58792e717113,train
1,ba9a74b3-8ada-452c-9481-99c7bd2e1cdc,train
0,a9e170db-cc86-4fe8-bde5-0fd504d844fa,train
0,6db1950a-ba87-4234-b349-103686a862c5,train
0,76c9c773-f51b-48cc-95e3-2ab91ad9cdb0,train
0,cb792a4c-f6f3-4e67-906d-3ac5d790bcc4,train
0,cbccd1c8-f353-40d3-b3f7-5057efd7b1ad,train
0,1c67c8cb-8a09-4afa-9d77-5ab6dd4aa54c,train
0,81710f13-5cdb-4634-ab2a-1ccd0e3963f1,val
0,7d8ef828-b3da-4b6e-87a5-fb426ce96cc7,train
0,c0440270-f33e-4f7e-b824-3f3463a875c4,train
0,d61884cb-b7ec-4775-9a65-de6fd0eeb110,train
0,376b9093-dbd5-44ce-b740-53733145b252,train
0,a8b80d6b-b511-4c18-9f44-0d1987d776fe,train
0,91159f6a-bb31-407e-98fc-cdc028ec4d1e,val
0,ca176c81-8084-493c-9efd-37950452aba9,train
0,363f1dd8-11b8-458a-b5db-e42abd3c0ea2,train
0,10638ae1-7d16-41ba-86d3-c915d87b4892,train
0,71d0c34b-4d4b-4ab5-8c7e-266484024ed9,val
2,78754454-aaed-482c-a26b-b4825dfd6637,train
2,51df2002-ccc7-436b-aaae-8a464833eed6,train
1,af534e11-1758-48ae-8fa2-412d2cf2cf93,train
1,39ee8aae-e119-4fa5-b177-71860a997b57,train
1,ec59c896-8f66-451b-838a-e12f26861a3c,train
2,7073368c-7db6-437e-83ed-507e2e64181a,train
2,2a296eae-edd6-409d-800f-701ea7dc6d8c,train
2,26ba21c1-7666-45f7-a2e6-b82967d27cdf,train
0,14deef3d-fd0a-4c15-9460-8c4d793da739,train
0,b468381b-93d0-436c-95fe-dce581e733e8,train
2,41571666-6171-4f4c-af79-6c09276bd22a,train
0,829fe16a-4fc1-43de-9fbd-53453d6a6d4f,val
0,bc38cb2d-b6da-4e5d-bdbd-f18fb06316c9,train
1,d38eb97b-9d41-441f-aa9c-c1b314f13352,train
2,535c15a9-af23-4f58-b2ca-2b8b6702e7a5,train
1,784b1d06-1169-4f7f-8b40-85ccdf7cdd83,train
0,95fa0b7a-32f5-4a6e-b5ad-90dbed49debe,train
0,d10abbb5-fc57-448a-8466-c0ed3cc06af9,val
0,caa2c4ad-abf2-4a69-b570-dc2e6406c9ea,train
0,9ea838a7-d9c6-4ff7-9a9b-946845da7458,train
0,1e256ebf-efff-4d91-9fba-b2c5e7a54a44,train
0,4fca97c6-66c6-479b-a22c-fbb5d7866ed6,val
0,49ae66b7-8af3-4964-bef2-51bf906d02d3,train
2,6aa2b129-cea3-45af-8973-7a1a4b3a0daa,train
0,66585b8f-a69b-47bc-87ff-39598642354d,train
0,6444c84f-37c8-46f6-8bbb-032b5eba88c6,train
2,83108345-1819-426c-ab22-99afe69ceadb,train
2,42c488e1-1be0-4ad2-9b56-2ab9e53f49e9,train
0,3d13cd60-1692-4a6e-a478-fb768f130d6a,train
1,01ccb56e-6579-4796-a203-6dd745ff6944,train
0,b1453e3f-43eb-4786-a240-532777f48d3f,val
2,8355e666-8ad4-4f46-bfb7-19020891a30c,train
1,92518281-c255-4353-b349-715d9e0a936f,train
1,27fa38ff-d4a8-4149-a3bb-702cc81678b3,train
2,1d2ea46a-f842-4ca2-bef5-782ad27b5d6a,train
0,3563f07c-1c1e-4fbc-b55e-ecede667180d,train
0,1205da75-0130-4af3-81f1-dacd2a0ac690,train
0,93a8524d-8af9-4515-8cc7-b4420007a5c2,train
0,a1806b21-a7c7-4288-9dfd-30b155edb81f,train
0,bc53bdc0-3a2b-4533-951a-b145bb7033c9,val
0,37d08405-fd8f-4a14-8327-4afe52fd8d8d,train
0,33ec0e1e-db7f-4dee-bb32-cee1285017d8,train
0,564e4233-12ec-4ed8-9e32-115b5886c729,train
2,830547de-6a62-4ecb-9853-84210c3c7b21,train
1,9b37d4ec-601f-4f7d-8c97-bb2cab9c8e70,train
1,2b064ac9-c0ab-4133-b0e3-dd5a2b6bb8dd,train
2,18eb2ca4-b696-4009-be5c-415be908b210,train
2,3b8135c7-84c0-4afd-b6dc-2cc8607a71e3,val
0,d8f72e82-5a78-4f89-b819-c1514ddf7b3d,train
2,1af76737-3140-4344-97df-e883ae6e1368,train
0,cd0754f3-7eb2-4ce0-95f3-df6fe9c72668,val
0,a87bf616-59e7-4290-bb02-98c7c0e4f556,train
0,7da77406-1d4d-4471-ba1a-e8f081218541,train
2,486ce63e-a72a-4c56-9e67-163fe54693e4,train
0,b1014440-e4f8-444d-8df5-695268c08002,train
0,4b2dd194-703b-4c2e-bcbd-39a0e7056834,train
0,2a2ce247-1605-49d6-9e95-19f54f886098,val
0,c478e7e1-f7ae-493c-a787-06968b964d43,train
0,a03be16e-edd1-46ef-828b-3b5a243ef03c,train
0,8d01c4ae-fecd-4b31-a205-8f2032ba230a,train
0,5115cfbc-b07d-47a6-84c0-db69e01286d4,train
0,88cdae80-0f1c-4ab2-a045-3dc5e41f46e9,train
2,6c5d8425-1a93-41e1-be0b-ccfd5f328ca4,train
2,68354870-cfdf-41f1-9efe-6ac070f91658,val
0,a9a068c6-4cd8-450d-80d8-0d24ee2dd932,train
0,62f802ec-84a6-4789-8b5e-c698d9cd32eb,train
0,21ee5810-727c-4b6d-a2d1-cff9e16bd3bf,train
2,3f1c23f4-4046-48ff-b13b-03d68dca1014,train
0,d343ae83-8a87-4d10-8db6-d022087bf03f,train
2,17d37444-4cba-4725-8ded-96bc33f62764,train
0,49d830aa-0ab3-4060-9965-cbf775cd02b5,train
0,b0098ada-75cf-4cbb-9868-1bae2652c26f,train
0,d0353ebc-7c65-4887-912b-c8ff12139d77,train
0,2dae5f93-4d1f-4648-a087-5a3cad530b8f,val
0,34344dfc-b64e-439f-bd15-279cf6c74401,train
0,b7e0dede-f807-4e24-a433-7ac0f10b52d4,train
2,171a0a26-1433-4078-8e86-bf00b58781af,val
1,4cb98952-be7e-4f3b-9c79-e9223bf2ca1f,val
0,40e5ebe0-c972-4dc7-bc97-511e2bbb6643,val
0,3becb4b7-b8c7-46cf-9b47-f7fcc41a1898,train
1,396a4cfe-2b1c-44fb-a3f4-5d6bc3f9a1b5,train
0,c69b879b-d1aa-4210-8d83-1d45cf9e451f,train
0,24669523-2db0-40d0-9197-3b00d132fa9b,train
0,3c64fa06-ef4c-49a9-89c2-b7ac940c59d7,train
1,9e6f59ab-86d5-4ed7-95b2-47ca3aa7627c,train
2,19212f5c-8236-457c-8ab9-b28f92305751,train
1,ea6a07d1-55d8-4f80-b390-bbba89c60ea7,train
0,266439f4-4d1b-450d-9cd7-cb7a0e38f66f,train
0,1f59b684-eed7-42f9-a08e-ed7e7682ae20,train
2,a0ba5311-5e9a-428f-be9d-3ef029868433,train
0,a520414f-0c32-415f-9239-7cf46ec2f5eb,train
2,64b86f21-8a61-47c2-8a57-42d12509190c,train
2,89242ef1-6fda-43dd-a35a-734aec5a8044,train
0,88aa8a48-b145-4873-924e-16f31127e49b,train
0,b6b3e7c3-c7c5-470b-a0e7-5534b83fdfb8,train
0,7085caec-cbf1-4360-914d-9238bee28702,train
2,21e6883b-a644-4160-9fd0-469022116457,train
2,6b015ecb-be4f-45e0-8cd8-25cc2f6b2e0a,train
1,4ea9c2bf-783d-40a3-858e-163cd33f1389,val
1,30f12458-2b79-41c5-b2d2-c560eafd1cde,train
0,cf3bcb23-8efb-49ee-a423-2e1748f55469,train
0,309d9c8a-7d3c-4954-b82f-b072f04ba40c,train
0,854b8308-8eae-41f4-89df-9d2659eb539d,train
0,3dd22237-7f3a-4737-be81-7ae29f67a353,train
0,ba20fc0c-f3bf-47f7-ab8e-7d15669f850b,train
0,2fe13c10-d347-47cb-a520-657076b47345,train
0,671486b8-e896-46da-a73d-1ffaa468955c,train
0,28410694-cefe-46c5-813f-7b2b3bda7be8,train
2,8bad070b-5d83-4148-b773-c6f579c8bb3f,val
0,d100953d-184b-4c0c-a27d-e5bab0013e9d,train
2,a4a6338c-98f9-4b10-8f71-e62d6c2f0808,train
1,dcde4eb2-47da-4f1b-a454-d7102930048a,train
1,486ce176-dfd3-4c28-91cb-c1c9af5abed2,train
2,25f4bf09-0139-4473-8b26-7e0840b75e68,train
1,3abb3d64-530d-467a-91e9-3d6602c064db,val
0,ccec0071-4ae9-494d-8ecf-be7bfda2adc8,train
0,788cf8c8-6d36-42f7-b384-124c0f235788,train
0,7cc8b0b2-ce09-4c2a-8929-3b58545201a4,train
0,adbd88a0-6bd4-425a-9fdb-60d1f8ca2616,train
2,29861382-0da3-4838-a678-d3f08dabc1f4,train
0,69128912-470f-46fd-9e2d-6d64412c95e7,train
0,833d90cd-23d2-4da9-8daf-d987ebdeb60a,train
1,6ab3a448-67fa-47cc-b747-9ef22b93c996,train
2,1529f07d-c52b-4c99-a86e-43ce16c48181,train
0,8c4db453-43cb-4a67-aac1-e2957ff64680,train
0,3e52975a-8523-4342-805c-d3ce3cb54d97,val
0,11e5f73a-df40-4c24-aced-b4b7729d1768,train
0,9ae2309d-02ee-42cb-bfa8-5c81ac7ea947,train
0,11bc5de7-4ceb-4141-b1c7-66200c203838,train
0,8bec7ffa-e8e2-46bf-b890-796c57ed019d,train
0,7d711bf1-5a44-4bea-ae34-1dec9b3bee4f,train
2,004b4491-0a29-4fe4-acd5-d5653eaade54,train
0,b98c7365-3136-478e-ba80-3244e6ad94b1,train
1,bd19313b-c879-431a-8435-21a54e50d79d,train
1,778d437e-d63e-4e0c-9dd4-d93d12a1e731,train
0,81e9532e-cd4e-45b4-9971-aea0198dcd25,train
0,13a9c22a-8598-43b2-8f2c-5d40fc2abc35,train
1,8f6b2c7d-3876-4950-b1c8-c8f9fa2767c2,train
1,193f837b-3334-43de-99b8-77a256d2c439,train
0,7c5f44ba-5812-4c77-b088-d8656e6d04ab,train
1,069521a7-df38-468d-b71d-d25e63ff0bb9,train
2,653dc0a3-a5d2-4769-8b1d-acdc358d970c,train
0,1ada18bd-1a1d-46fe-bb42-bf45b7668289,val
0,4853e4a7-ff8d-4aa2-80e1-8ef953222a0c,train
0,3d333119-213a-4f2b-9d16-704c275f3770,train
0,3b16f9b7-dfc1-4964-88a1-1175b8b26b64,val
0,87f627e6-daa5-4079-88eb-4571dc0c8eca,train
0,06647aad-6c07-4136-82e4-d597d526c001,train
2,290b7e2e-68a0-4d35-b5b2-b1ab2a059f34,train
0,938aaac3-c73d-45a7-9a65-c95c20f410b4,train
0,4f97c53e-a15a-44fa-8e27-5a390dd621f9,train
2,a55295d5-1e8a-40f5-8a2a-1ac95120829a,train
2,3254d37f-ce4e-4558-98e7-164b1f5c3051,train
2,78f4824a-64cb-4a84-92b3-8754158f71fd,val
0,1080e00d-5e8d-42ee-bc5b-73e74e1ee765,val
0,a7021e02-6a1e-4632-8f1a-3ba3cf6d4399,train
0,4a159354-26f1-4378-9953-b04fdd96cf7a,train
1,398cf4c6-6632-4b1d-8257-edabed7b07b9,val
2,9aad5e2f-d0ff-4198-8b01-3716417c838d,train
2,21f555e9-c407-420e-9b9d-a63bfc23e6de,train
1,ecfc2514-74c0-4a58-936f-caefe746c1b9,train
2,0596623c-c2c5-4de5-b358-d5393e79120e,train
0,5b6cea6a-9d28-43f2-b0b0-b91f10a3c26c,train
0,bb5fb52d-206d-4f35-80e6-c42b29647761,val
1,d5b122ba-6905-4167-9f55-501efe51b3fe,train
1,03b78628-d766-45aa-b521-2005d5edd8e3,val
0,a962e608-7248-4d14-81ec-9d324087925d,train
0,0a2a3ea8-fe81-42e6-b313-e2d08d126dcb,train
0,357f4e14-5b4b-4a4f-ace4-a2a2523eb686,val
1,ac6f902b-8696-48a9-a645-b4e489463d12,train
0,84988e96-3332-4a49-a6cd-1d8739f286e7,train
0,7c190fba-6558-412a-acb5-959b4a10a8cf,train
2,01db7aee-d7ef-471f-9023-24b214813c1a,train
2,29b2d9c3-a4a8-4c9b-90c6-c5de2e6ddea6,train
1,a2b14615-d855-4ff6-890c-6dc05faa2432,train
0,bcd2ace3-e917-43dd-acfa-8fe1d5262e37,train
0,887f5376-f791-4b4b-b10c-e809214628d8,train
0,14d67bc8-1881-4b1a-8a72-150fc3adb207,val
2,687e9a54-c3de-421d-a74c-84822dede33e,train
0,2991fda1-7e03-4345-ad24-bada948cd70b,train
1,bc88826e-de23-4936-adbf-1f671f2708e9,train
0,51687550-cbf5-4fc6-9678-e06b667e89e3,train
0,49d76e37-09be-4b59-90f4-5cc11d7caf10,train
0,5eea83e8-395f-47b4-8bc8-58cc7a3d261a,train
0,446c378f-f171-4101-a32a-561413f79fac,train
0,8616060f-863b-4de4-b18c-2b8e0994872f,train
1,dac8a623-50d1-42ba-a792-0f03f52517d5,val
1,b5491ed3-9e8d-4c6b-9d8d-bc9ada7b4d6f,train
2,6cae6202-1746-437a-a455-d74447f0b5b0,train
0,69690e94-f54d-478e-a8e0-f539b6917c58,train
1,16a0b675-b25a-4ba8-98b4-7dc2dc1c9d98,train
1,34389bdd-bc1e-433c-ab19-826787f5a938,train
0,1a1c6f9a-1cb4-4786-a7e4-1d5867788736,train
2,5cb99fa5-8b1e-4461-8626-a556250de445,val
0,4ca5eeb3-cea8-4152-9833-c9e99a404f92,train
1,52bb9d08-55ad-4b3f-89f6-1425b7e0e85b,train
0,bed7e2f4-6290-4d4f-af2c-c1887eaaaf34,train
1,b7018b84-3016-442a-afe2-b4d41118a772,train
0,6a2d9e09-0953-4713-9946-fe6b5d33811a,val
0,702dab72-5788-47f7-a6d3-2e743106d8ca,val
2,4f34c916-21ea-4b14-b7d7-b6c86d8b1078,train
0,cb9faee5-5324-4baf-81ce-afd7762c799b,train
0,801fa755-dccb-4f64-b46c-22ee53279645,train
0,a6a6b657-61e9-4f74-8e2b-db72569b3530,train
0,152c2c99-8e0c-4dee-92a1-d09cb57416a5,train
1,2c34a2b9-4fe0-4af9-a704-41bb7c9955d1,train
1,d4fe090e-86cc-4fab-82ec-18ec17434af2,train
0,a1a5c1d9-c8d2-45fb-aecc-9519599bf87a,train
1,d61ebf71-535f-4369-98ee-ea703d3d6e8a,train
0,5ce859bf-d0bf-47ba-8b67-ee3ae6944a6a,train
1,bb3e1bc4-b329-4d37-9b08-57938ac093e1,train
2,9ecbfc47-6332-46ce-b64a-d97298afd44f,val
2,78f01a29-e2d2-4ca8-933d-83549234b772,train
0,5a50f5ff-a12f-4da4-82b3-85cea13ad8fb,train
2,7b3f5b59-e466-4e72-93d8-385ba38f0c27,train
2,1a9dc7ed-7011-4bee-b16e-f72f7763dce8,train
0,c85dcd65-7b17-451a-b377-d3dbe504f530,train
0,c86ea42a-8d8b-4873-9ce3-d582a12901c1,train
2,3cb51614-8127-4ef1-b34e-18e21b645624,train
0,69b450ad-1cb1-475f-a42a-3fe56d893e18,train
2,70892fd6-dde1-4c2c-b57f-6c28f3e06a4b,train
2,6138d4e3-8eea-4b37-959c-94e7c69b4008,train
0,c5262488-c21d-4b1b-ae96-d22b3ae05628,train
1,8d609e9d-d526-4614-a990-0c73fc5cce9e,train
2,15744b4f-1a9c-4e42-a3e1-431a05719a69,train
0,c3f3b308-bb91-430c-bf68-cced76629603,train
0,9119fdc4-b179-4288-9b4d-77972b6dbb2c,train
2,4a64384e-1aef-444b-9f90-f5d0ac6e8202,train
1,ab16b9dc-bc67-4c4b-bfd3-fb1e57108856,val
1,ee743904-fcc2-4d5e-9a08-e56f7e28d049,train
1,6acabe8c-e6de-405f-8791-00a1909e392c,train
0,2962b40c-4705-4685-94f4-a28fc5f8eab6,val
0,46e1b27a-61f7-4948-8ce1-161efe8f74a1,train
2,068b4843-df8e-4859-a7c6-56e3adde3b84,train
0,8115c581-ceab-4734-b85f-3acf5f71a591,train
0,8c6de2ba-603e-4e0a-988c-836f49719a27,train
0,4f8dee18-a78c-42cb-a4cf-ae1d3548dc4b,train
0,c3325388-e727-43f5-ad06-b78fd966d02c,train
0,89c8e00d-5719-4251-b1fa-08c41cf8e0e7,train
0,561efaa0-1e9b-497d-85b9-f4cd0292e989,train
1,3aa17ce0-c5a2-445f-9c8c-efe4ec59fab1,train
0,1f1ee7e4-6776-4f73-8c00-12b8f3138fb2,train
0,20fdbf7f-e077-485c-be06-69bd89dae836,train
0,1ee98f01-6e86-49e4-8f12-1448d9f61176,train
0,0281d58a-f524-4263-abec-743e8b4398ff,train
2,20ad64a7-07db-4604-80d4-0eaefc237beb,train
2,0d2b316b-c94f-4aac-b201-06ed812fde03,train
2,4e4546b6-fbdb-4c03-96a3-f71ba318c098,val
0,4c7c598f-b889-4d8e-b8aa-7d7c5352d3e3,train
0,7a42a523-421f-49fd-9cf7-7d88143b30b9,train
0,46495ef2-6d1c-4f0a-834a-0d7bb26a26aa,val
1,5a8e48bc-d9d0-4566-a304-6638619a4652,train
2,8e9fd756-60e3-4149-88d4-a6ad4561e010,train
1,bb078404-fd12-4f27-9d23-0fc412e76a52,train
0,0f450938-5604-4af6-8783-c385ea647569,train
2,98463c73-ebcf-469b-9dad-71c1453c0386,val
0,b0f2b429-4ce5-4253-9911-b8b3a22930a5,train
0,181bbbcd-c0f7-403b-9663-49baf69aa782,train
2,903ed523-054e-4a91-b400-1d40c71c5486,train
2,9e0602c4-d29c-4bcb-987d-6a7a2b669231,train
2,479643e1-096d-4c88-8ff5-928cc14b68bd,train
1,f2047870-7824-4d0a-8649-93aeddbd08e7,train
0,36a6b8ee-b027-4822-aeb7-65934d53b9b2,train
0,9508044f-3863-45ab-a425-cc8e13affae3,train
0,ae5502f7-8a58-457b-aaf9-421fb8a54f6b,train
0,a5018116-a33e-4c4d-8b77-43f99aff38b5,train
2,9a7247d2-7646-4b7d-aa00-6423e154d281,train
2,7fc9671e-4cb6-4045-b31c-ca739aa75313,val
2,93b95afe-a83c-4d5f-989d-415bf1e9bfb9,train
2,93fb947a-17bb-4c98-adeb-b839774183a8,train
0,166d58c3-720d-4ada-9718-8738ba96cfad,train
0,24f922f3-c46b-4b0b-9773-e3b3aabc5171,train
1,d7cc9e34-a659-49ee-a7bf-7f74d56f2f87,train
0,05ad3942-fd42-448a-ad45-6d46d46f8388,train
1,dbf5f8e0-420f-4489-84ed-b0462216f4ce,train
2,35bc77a6-af3f-44e4-abb9-6ed1932bd3e4,train
0,48af9702-466a-4888-bb16-0b8cf89048cc,train
1,a29e2989-b662-4287-96f5-7d76ca3c5b08,train
0,2f8a6aa4-e210-4df5-8fed-91bb3539f042,train
0,448737a6-fb6a-48ca-ab81-5930491acd59,train
0,cb8ec2c8-be48-4b3f-90e6-acbdd84c652d,train
2,1b32f1a4-b299-45ff-9fb8-78d75b9bbf31,train
0,95672335-760e-4e7b-8115-bdfd06d33f35,train
0,721ef5de-e36c-4012-8a78-88df392a6507,train
0,30e7f35c-c4e9-4c33-8124-da305375e21a,train
0,bbb6c3ee-9977-49dd-95df-aa220d0634fc,train
0,3868b67e-4c71-4b36-b00f-c929057e555d,train
2,2905af87-62c7-4c32-9ca1-d6d035db6a23,val
0,184c0100-d415-4369-8cf7-e1fce5562df6,train
0,7bd5dc82-2330-4d2c-8c48-2d7a5c5f4f0d,train
0,926509be-fd19-4ab4-a8d1-14877079df54,train
2,82368a7f-fe2c-4d8b-b112-0744793bd85d,train
0,5bc9c1d0-f58d-447b-9812-b55544c85a2a,train
0,4be5d05a-fa19-42c0-9e9d-8d60418cf59e,train
0,d8f0b324-465f-4474-8f8b-b9b0b3e7683a,val
0,9404805d-6f56-4194-a21e-39a3d7a4173d,train
0,aa2561d3-d32c-4c01-a2a2-8bcba4f7dedb,val
0,46a63ee2-3b9b-4161-b339-4ca69e5ca507,train
0,720fdba7-d194-455d-8e97-c5564ac68a9a,train
0,494df0bf-3ea4-439d-9756-6b65111dbcf0,val
2,8963c417-198f-4464-be8a-39e5aab6df7a,train
0,48999bf8-348a-4cc5-9564-d46e8484fe5b,train
0,d41069c8-1094-4674-bc96-4cf7f459b851,train
1,5c164e67-7f01-4a11-94d8-0a4ff3037cd6,train
0,72dbb762-9fd1-4bed-9d40-7e7ef284fbfc,train
0,35c56040-2fcf-4b84-8773-9fba0d308f0f,train
0,9892b6c1-bb4f-4e9c-a0b6-6b38aef3ff07,train
0,3af1b9b2-0b97-4890-880e-11fab2516893,train
0,4483f839-2565-449b-9a15-5289654d4598,train
0,650f20ce-ef93-4c86-9c5b-d9ac1062c4b9,train
1,3f9fe2fb-ef3b-43c9-a78b-1dcf3e734800,train
0,3abfee49-8825-4bb3-aeba-72621817886f,train
2,64b48295-0938-4ca6-802f-675ae3d9fced,train
0,5e7a0237-551d-496f-8539-df15bc88d0c0,train
0,5425afb7-013e-45a6-92d8-f65fe61cfe39,val
0,85b860f7-f488-49bd-a027-07992845c88f,train
1,2d3b7ab9-7ffb-4801-8097-5cab76629126,train
0,4be72a39-381d-48c2-87c9-221b40eb81cb,train
1,46cc31ea-c821-4ece-add0-3c1dcf586d44,train
0,aa20b53f-2be9-4c4e-8f98-a736c9f59946,train
2,7785f109-c8a0-402a-9014-23bbdfb5bd41,val
0,3e60a38f-a06e-44df-a1c3-c6c910e77359,val
1,6a86ea11-35e0-4d66-ae3e-4523880ff145,train
2,53b17431-4517-4630-a19a-a136c738d659,train
2,83bb76dd-95af-49be-9e27-c5fc88fa57cb,train
2,10964e67-db37-4ea0-a126-212aab59cd4e,train
0,27068886-e156-4bd8-916c-3ed16636aad2,val
2,87688083-dcd1-4344-a2e1-6fed492eb596,val
0,8f31752c-10ee-4327-8f46-da0dada81fde,train
2,407bf369-7eac-4b9b-b6d8-fa84617e2951,train
1,155811f8-b573-4d7b-b9b3-9a6fecb0c16d,train
2,34d7af96-c4a6-4db4-8933-d84ce1cbfe22,train
0,c9d8f282-46b7-4297-b7b8-e256091ea6f2,train
0,303c4fb8-e3ff-4c93-8b38-e3f39ec63ad4,train
1,87eaee39-d424-4c8e-aa44-a4e668f2ae36,val
2,72d69fa4-0178-442e-8c4c-18c4efc1d780,val
2,6adf9d3e-03a3-48dd-8e8b-9beec8b1838e,train
0,70690b69-c75c-4479-9316-316e4ffb090c,train
2,7db0d02f-1522-4664-ae8f-8896f1b969e4,train
0,9245eabf-52ba-4a27-8cf6-55ebd2a9d670,train
2,96b85d2f-3907-4dfa-8a85-66233f7f5006,train
1,ff5b135e-57b2-49aa-af1a-7cb506f68548,train
0,43644567-1447-49e6-a286-bcf93170d140,train
0,45a2c6d4-39ec-429a-94c2-b190cee73a2d,train
0,946f99c0-0bd8-4b9e-80bf-72d838ee742b,train
0,a9d65c60-1f86-4912-9e7f-25248c5b0bdd,train
1,56a5820d-a94c-425e-b546-0f5a709bd35c,train
2,7fc4c3d1-b176-45b3-9776-c3cdd4f7e0f5,val
0,18f3631b-e09e-49af-b65a-a2858ec389bf,train
0,9f9074c2-13a0-4322-bd03-14b198753c3b,val
0,9bc0e5b8-4656-472a-9e55-7f689133bbc0,train
1,f8f296c9-d46b-43df-8e6a-95d77901f322,train
0,4a196638-093e-464c-b090-34e6167e9654,train
2,212eed8a-ee10-4149-a5c8-7effb1d4747e,train
0,c9d916af-41f8-47c1-8907-7f4f740eb567,train
0,bd8200ce-647d-422d-b7b5-7efebab26db1,train
0,1789b537-9b01-407c-bccf-570bfea4b868,train
0,158995d9-3485-4459-a17a-8c07944028bd,train
0,81c38a4f-9d25-4ade-81b7-89b7658ad6d6,val
0,79e97915-9426-4b6b-ba19-ef820ecee2bb,train
