class,filename,split
0,d852d56e-0321-4a33-be96-434ebf320e8c,train
1,7d9ce290-5900-433b-959f-52e993db14d3,train
1,2d0609e2-619c-4f81-bfd8-158895c9f7f6,train
0,8c6de2ba-603e-4e0a-988c-836f49719a27,train
1,b5491ed3-9e8d-4c6b-9d8d-bc9ada7b4d6f,train
2,4d0e42b5-06dc-4c3b-a746-4f31f11d9b1d,train
0,20fdbf7f-e077-485c-be06-69bd89dae836,train
0,6b47a483-9dfc-442b-8193-8638d09048f0,train
0,dd7df964-0ff2-4b5c-a540-6795590357f4,val
1,33adb0a7-144a-4771-a684-195d4cc611dc,train
0,4c36a0b9-c6eb-4185-949d-aa91c9ab975e,train
0,cbeaeba5-7d4d-4bdb-9d4a-be55beaca437,train
0,bf4f237c-f679-4e32-a2e3-d358ace6f0b4,train
1,9cea4ac7-b52b-4001-bcbc-da9242135e05,train
1,a26025f2-49b3-437e-94a0-18b14067932d,val
0,69d1fd17-8be8-4d4c-9452-abca786118fa,train
0,000fe7e2-d9a9-413d-9b71-aebda9a615bf,train
0,8b3c7020-868e-4992-88b2-c0e880c8331a,train
0,c3325388-e727-43f5-ad06-b78fd966d02c,train
0,03b50b92-76c7-462d-aa18-3a7766ce5d94,train
0,bea2ed18-bacf-443b-a277-b0d26479d236,train
2,0d0ed400-c4cf-48c8-a854-6aca3f13a41a,train
0,c3f3b308-bb91-430c-bf68-cced76629603,train
0,9404805d-6f56-4194-a21e-39a3d7a4173d,train
2,34d7af96-c4a6-4db4-8933-d84ce1cbfe22,train
1,6bb3eb7b-6ce0-4cfa-90a0-b031c1dbf50e,train
0,89d71d67-5bcc-464b-8f0a-eea1773a7677,train
0,9a90cac7-8bd8-43d6-840e-341ae96af81d,train
2,a1e241c5-a80e-4a23-84b0-ed901052d1cd,train
2,09987669-5304-4e7a-8282-9ebe8014b6ab,train
0,9bc0e5b8-4656-472a-9e55-7f689133bbc0,train
0,031dceed-61df-4212-9851-e34774705ddc,train
2,6138d4e3-8eea-4b37-959c-94e7c69b4008,train
1,c231e65c-56ce-46c7-8b57-ded968e619c4,train
0,a9e170db-cc86-4fe8-bde5-0fd504d844fa,train
0,69690e94-f54d-478e-a8e0-f539b6917c58,train
0,702dab72-5788-47f7-a6d3-2e743106d8ca,train
0,cb792a4c-f6f3-4e67-906d-3ac5d790bcc4,train
0,cb9faee5-5324-4baf-81ce-afd7762c799b,train
0,20ddf02c-9405-4647-a311-8d6f16acc619,train
0,7a42a523-421f-49fd-9cf7-7d88143b30b9,val
0,774514e6-4ec2-4697-86ba-b8f3df2fb1e3,train
0,c0fdc1d4-7708-495d-8c84-7ca5a1c5ad2f,train
0,d78367a7-ee59-4096-b7e0-0fb6e61caf10,train
0,35c56040-2fcf-4b84-8773-9fba0d308f0f,train
0,a87bf616-59e7-4290-bb02-98c7c0e4f556,train
0,8bec7ffa-e8e2-46bf-b890-796c57ed019d,val
0,ca176c81-8084-493c-9efd-37950452aba9,train
0,3543a8db-4b02-439b-a0d0-f17f714e1f22,train
0,1080e00d-5e8d-42ee-bc5b-73e74e1ee765,train
0,6db1950a-ba87-4234-b349-103686a862c5,val
2,7660bda5-9f06-445a-a4d4-f288d7b88c21,train
2,58e80dae-7e92-4269-a49b-267dd9272607,train
1,b7c047f6-2946-4515-9ca9-a0ed7f673a20,train
1,40ee44e3-5984-45d3-8218-46284118f79a,train
1,ef7173fb-ffc9-4fee-a8d2-15175fef2eb0,train
2,6b171ea0-7a75-4f49-887b-e27cd0e092c4,train
2,290b7e2e-68a0-4d35-b5b2-b1ab2a059f34,train
2,20ad64a7-07db-4604-80d4-0eaefc237beb,train
0,166d58c3-720d-4ada-9718-8738ba96cfad,train
0,b1e9bd52-7d13-4bf4-9a3e-f382429c5d00,train
2,41571666-6171-4f4c-af79-6c09276bd22a,train
0,7c5f44ba-5812-4c77-b088-d8656e6d04ab,val
0,bc53bdc0-3a2b-4533-951a-b145bb7033c9,train
1,d9ec910a-9e56-49b3-a62d-79b46e61841b,train
2,5b0d1cfd-7b35-48a9-9e00-eb590e2b884e,train
1,87eaee39-d424-4c8e-aa44-a4e668f2ae36,train
0,93c2ddff-271c-4358-aa05-32d41ed36aaf,train
0,d41069c8-1094-4674-bc96-4cf7f459b851,val
0,caa2c4ad-abf2-4a69-b570-dc2e6406c9ea,train
0,9ae2309d-02ee-42cb-bfa8-5c81ac7ea947,train
0,21ee5810-727c-4b6d-a2d1-cff9e16bd3bf,train
0,4f97c53e-a15a-44fa-8e27-5a390dd621f9,val
0,47fda244-af1b-4047-a3b8-29e8feb5b4f7,train
2,66e60171-c08b-40a5-898c-eeaff33df561,train
0,62f802ec-84a6-4789-8b5e-c698d9cd32eb,train
0,5de05155-274d-4310-83bd-4f24e00af6ee,train
2,83108345-1819-426c-ab22-99afe69ceadb,train
2,42000f6b-3696-4717-9fc7-78ac8cdb8560,train
0,3b16f9b7-dfc1-4964-88a1-1175b8b26b64,train
1,01ccb56e-6579-4796-a203-6dd745ff6944,train
0,b0f2b429-4ce5-4253-9911-b8b3a22930a5,val
2,83bb76dd-95af-49be-9e27-c5fc88fa57cb,train
1,9ae213d2-e717-470d-93dc-f4e6f46d5425,train
1,2d3b7ab9-7ffb-4801-8097-5cab76629126,train
2,18eb2ca4-b696-4009-be5c-415be908b210,train
0,34344dfc-b64e-439f-bd15-279cf6c74401,train
0,1338b0ae-8ad5-4fc5-8de0-233b73e8c771,train
0,91159f6a-bb31-407e-98fc-cdc028ec4d1e,train
0,9fef65f7-ad61-49ab-9441-973f53f32e1e,train
0,bcd2ace3-e917-43dd-acfa-8fe1d5262e37,val
0,36302ec4-0d12-42fe-8b39-c5d960c99b61,train
0,32d53204-c4d2-4aae-a816-cbf5c1acd6df,train
0,5425afb7-013e-45a6-92d8-f65fe61cfe39,train
2,830547de-6a62-4ecb-9853-84210c3c7b21,train
1,9e6f59ab-86d5-4ed7-95b2-47ca3aa7627c,train
1,2f480772-e0f6-4036-a410-777c77970b4b,train
2,150b6329-d7f2-494d-8706-199a8e59fd9b,train
2,3a14c446-3ec2-44aa-8125-6c5609531852,val
0,d8f72e82-5a78-4f89-b819-c1514ddf7b3d,train
2,171a0a26-1433-4078-8e86-bf00b58781af,train
0,cf697ef8-41c4-479c-acd9-3d0c60a86c6a,val
0,a8074fa6-33e1-4a3c-af21-52af4ea1a1c0,train
0,78fe9a47-4736-4641-af5c-61f6e96355d0,train
2,4510a350-c1b7-4b47-9ac3-7bfb99d59d8c,train
0,b0098ada-75cf-4cbb-9868-1bae2652c26f,train
0,4a159354-26f1-4378-9953-b04fdd96cf7a,train
0,2d2e2d21-4d36-4824-ae17-6dbfcdddfcbf,val
0,c63fce9f-f378-4ec5-9908-a9fde0a3de92,train
0,9ea838a7-d9c6-4ff7-9a9b-946845da7458,train
0,8a440305-f92f-4d0f-bf9f-2c15b3cdf376,train
0,4fa98274-93f4-4a82-8ea1-027c451dbb0b,train
0,84988e96-3332-4a49-a6cd-1d8739f286e7,train
2,6adf9d3e-03a3-48dd-8e8b-9beec8b1838e,train
2,64dfe5aa-d5c4-424d-af71-bf9c9ea82982,val
0,a96f690d-5599-4ebc-a92b-b5e8ce5225e5,train
0,5ce859bf-d0bf-47ba-8b67-ee3ae6944a6a,train
0,25a1edcc-cf2b-4cc4-b90d-214616ee344c,train
2,3f1c23f4-4046-48ff-b13b-03d68dca1014,train
0,d61884cb-b7ec-4775-9a65-de6fd0eeb110,train
2,145bd6f1-9b9b-4c94-a43c-97e2f9eabac7,train
0,48af9702-466a-4888-bb16-0b8cf89048cc,train
0,adbd88a0-6bd4-425a-9fdb-60d1f8ca2616,train
0,d343ae83-8a87-4d10-8db6-d022087bf03f,train
0,2f8a6aa4-e210-4df5-8fed-91bb3539f042,val
0,335da73f-76b5-442b-99d8-17427fc97411,train
0,b6b3e7c3-c7c5-470b-a0e7-5534b83fdfb8,train
2,104d619d-5db3-40b4-a35f-9c3208eb9f88,val
1,5a8e48bc-d9d0-4566-a304-6638619a4652,val
0,3e60a38f-a06e-44df-a1c3-c6c910e77359,val
0,37d08405-fd8f-4a14-8327-4afe52fd8d8d,train
1,3abb3d64-530d-467a-91e9-3d6602c064db,train
0,c7191f27-991c-4402-bd99-69483b3c9c36,train
0,27068886-e156-4bd8-916c-3ed16636aad2,train
0,3868b67e-4c71-4b36-b00f-c929057e555d,train
1,a2b14615-d855-4ff6-890c-6dc05faa2432,train
2,1529f07d-c52b-4c99-a86e-43ce16c48181,train
1,ee743904-fcc2-4d5e-9a08-e56f7e28d049,train
0,28410694-cefe-46c5-813f-7b2b3bda7be8,train
0,24669523-2db0-40d0-9197-3b00d132fa9b,train
2,a38d538d-bb8c-4ea4-9da6-72365fa01191,train
0,a370e898-3e18-46c1-a4e0-925d59a01fb3,train
2,64b48295-0938-4ca6-802f-675ae3d9fced,train
2,8a38de87-5faa-4a18-9498-9bde9ed8467e,train
0,83dd1e46-902e-4b62-b712-76068585b7d3,train
0,b437d356-8bb0-48a7-abe9-189e2b5b1b5b,train
0,6d8caf8b-a815-42bc-bb36-ca52862b24c6,train
2,1af76737-3140-4344-97df-e883ae6e1368,train
2,6aa2b129-cea3-45af-8973-7a1a4b3a0daa,train
1,5c164e67-7f01-4a11-94d8-0a4ff3037cd6,val
1,396ce131-0fff-4a74-8a6e-b878f263f772,train
0,d13023f5-3316-406f-bd25-346f932d324c,train
0,30f66bb0-ec5a-4698-83c1-d776b6b0b94d,train
0,7da77406-1d4d-4471-ba1a-e8f081218541,train
0,3c64fa06-ef4c-49a9-89c2-b7ac940c59d7,train
0,b98c7365-3136-478e-ba80-3244e6ad94b1,train
0,309d9c8a-7d3c-4954-b82f-b072f04ba40c,train
0,6444c84f-37c8-46f6-8bbb-032b5eba88c6,train
0,2b3265b4-36f7-4a27-b1f6-2a2163a73992,train
2,91eeb1ea-610b-46ff-9288-98113f33d9a8,val
0,d367f59f-18db-4e50-8fc7-d4b16998888d,train
2,a55295d5-1e8a-40f5-8a2a-1ac95120829a,train
1,ecfc2514-74c0-4a58-936f-caefe746c1b9,train
1,56a5820d-a94c-425e-b546-0f5a709bd35c,train
2,1b6c743e-8a29-4657-8917-467f90c8c272,train
1,486ce176-dfd3-4c28-91cb-c1c9af5abed2,val
0,ce4c71c7-7f70-462c-a509-de787fccadb3,train
0,71d0c34b-4d4b-4ab5-8c7e-266484024ed9,train
0,76c9c773-f51b-48cc-95e3-2ab91ad9cdb0,train
0,ab4cf288-a8d5-403f-ae35-934439a2570c,train
2,25f4bf09-0139-4473-8b26-7e0840b75e68,train
0,64699509-b684-4ef6-b293-a3b7bd13c2a9,train
0,7cc8b0b2-ce09-4c2a-8929-3b58545201a4,train
1,778d437e-d63e-4e0c-9dd4-d93d12a1e731,train
2,0f54bf67-2014-49f3-b14e-e7783e01d900,train
0,87f627e6-daa5-4079-88eb-4571dc0c8eca,train
0,3d101d18-5a81-4560-a624-00fd3dfd072f,val
0,1205da75-0130-4af3-81f1-dacd2a0ac690,train
0,9879607e-4797-4e2c-9a64-ea23a67df4db,train
0,11e1d45b-2e13-4dee-adc5-89ff56290fe6,train
0,874a3be6-ffb7-4351-833b-b2f2c24d110a,train
0,77009afa-dba7-4706-8f5e-7ae0f56c9330,train
2,004b4491-0a29-4fe4-acd5-d5653eaade54,train
0,b926e1af-9047-40ca-9ab8-bdd2f4c743d4,train
1,caa75571-b867-409a-a155-e59c90e75fc7,train
1,836ac1ec-6d7d-4df6-845b-461bf2c3e4ad,train
0,7c190fba-6558-412a-acb5-959b4a10a8cf,train
0,1461bbee-0b56-4e43-a1cc-db54e14bfc93,train
1,927ddb2a-643c-4bac-a609-46661deb7a7e,train
1,27905db3-6730-491e-9b67-d1529f0f75d5,train
0,76c0fac0-5453-4a11-95c5-f03fc915f69b,train
1,155811f8-b573-4d7b-b9b3-9a6fecb0c16d,train
2,64b86f21-8a61-47c2-8a57-42d12509190c,train
0,1f59b684-eed7-42f9-a08e-ed7e7682ae20,val
0,46495ef2-6d1c-4f0a-834a-0d7bb26a26aa,train
0,3becb4b7-b8c7-46cf-9b47-f7fcc41a1898,train
0,37bd9089-3d7f-47a3-a156-41f0c2abedc1,val
0,81710f13-5cdb-4634-ab2a-1ccd0e3963f1,train
0,09f026c2-9973-4ed9-bbbd-f0d30c552bb3,train
2,229762a6-e3fd-4d8e-8828-a5e686ea841b,train
0,908284ed-89be-4877-9aac-a1173a06ba1a,train
0,4e1d107e-a35f-4762-9d58-4358dbec606b,train
2,a643c846-a19c-4676-acb7-57b443af43ec,train
2,31b8ce4c-433d-4d14-bbf5-576ac2de9c93,train
2,7785f109-c8a0-402a-9014-23bbdfb5bd41,val
0,11bc5de7-4ceb-4141-b1c7-66200c203838,val
0,a7021e02-6a1e-4632-8f1a-3ba3cf6d4399,train
0,49d830aa-0ab3-4060-9965-cbf775cd02b5,train
1,405355a6-d778-41e4-967f-70f4080c58bc,val
2,9e0602c4-d29c-4bcb-987d-6a7a2b669231,train
2,1b260977-60e2-4a39-9f33-c82fc82899d0,train
1,f1322cb6-00bd-412c-9756-141810010b76,train
2,0596623c-c2c5-4de5-b358-d5393e79120e,train
0,5968a969-43ef-44ac-940c-8df869b7d91d,train
0,bbb6c3ee-9977-49dd-95df-aa220d0634fc,val
1,daf38bc4-86ee-4d50-8901-1448e5ce9db8,train
1,069521a7-df38-468d-b71d-d25e63ff0bb9,val
0,a8f76743-999f-4c79-ae96-a77a2f1e136c,train
0,0c9c95ac-7d67-4740-9cd6-1f66c66c1dac,train
0,3449a433-429c-4fbe-bb31-b5d12d80d244,val
1,b0a03f8b-0b3f-4ab4-b5b3-ee03d5cd6938,train
0,7d8ef828-b3da-4b6e-87a5-fb426ce96cc7,train
0,74f0542a-8b1e-4205-8d08-318c6959f2c2,train
2,01db7aee-d7ef-471f-9023-24b214813c1a,train
2,26ba21c1-7666-45f7-a2e6-b82967d27cdf,train
1,ab16b9dc-bc67-4c4b-bfd3-fb1e57108856,train
0,bd8200ce-647d-422d-b7b5-7efebab26db1,train
0,81e9532e-cd4e-45b4-9971-aea0198dcd25,train
0,158995d9-3485-4459-a17a-8c07944028bd,val
2,653dc0a3-a5d2-4769-8b1d-acdc358d970c,train
0,2b9f314d-aac1-491d-927d-ab73810f1a79,train
1,c8c70d93-e7bf-431a-a4f4-e1955abb8e42,train
0,50174b5d-f596-4d45-a1ad-8949599cd370,train
0,48999bf8-348a-4cc5-9564-d46e8484fe5b,train
0,5ca284f2-9fbb-44a0-a84d-f23067a79ed4,train
0,3f4f8af2-dcb9-459b-97e6-cf0de7b5ae91,train
0,81542f03-e49d-41fb-923a-0b29fcb8424e,train
1,ea6a07d1-55d8-4f80-b390-bbba89c60ea7,val
1,ba9a74b3-8ada-452c-9481-99c7bd2e1cdc,train
2,6b015ecb-be4f-45e0-8cd8-25cc2f6b2e0a,train
0,650f20ce-ef93-4c86-9c5b-d9ac1062c4b9,train
1,193f837b-3334-43de-99b8-77a256d2c439,train
1,3aa17ce0-c5a2-445f-9c8c-efe4ec59fab1,train
0,1e256ebf-efff-4d91-9fba-b2c5e7a54a44,train
2,5e6aec52-6d9a-4c37-9113-58792e717113,val
0,4c7c598f-b889-4d8e-b8aa-7d7c5352d3e3,train
1,696d7c76-9d3c-4927-8610-b64f857eea31,train
0,bf595714-0dde-49f6-adfb-6cccdc67fb28,train
1,bd19313b-c879-431a-8435-21a54e50d79d,train
0,67524dff-853d-4637-9c4f-2ca4b7114944,val
0,6c29bff7-6471-4848-abc5-7b4fe948bfd6,val
2,53b17431-4517-4630-a19a-a136c738d659,train
0,cb95e6c5-ec60-4083-a047-15dde4178228,train
0,7954aa86-cf8a-4207-9708-814648ff6aa2,train
0,a5018116-a33e-4c4d-8b77-43f99aff38b5,train
0,1789b537-9b01-407c-bccf-570bfea4b868,train
1,30f12458-2b79-41c5-b2d2-c560eafd1cde,train
1,da55418c-68a5-4148-b14c-56262b094c6f,train
0,9ff48287-34d4-47c7-9ede-5b7c3188500c,train
1,dbf5f8e0-420f-4489-84ed-b0462216f4ce,train
0,5ad42c40-3857-44bb-85c6-2f5e2d0fac94,train
1,c8a78305-ea04-4ad3-9492-561df1b3d402,train
2,a24e2fe1-a678-4f11-aa58-9a38a26f5ad9,val
2,77056d56-5ffa-48ca-a471-22197f0968d6,train
0,564e4233-12ec-4ed8-9e32-115b5886c729,train
2,78f4824a-64cb-4a84-92b3-8754158f71fd,train
2,15744b4f-1a9c-4e42-a3e1-431a05719a69,train
0,c86ea42a-8d8b-4873-9ce3-d582a12901c1,train
0,c9d8f282-46b7-4297-b7b8-e256091ea6f2,train
2,3b8135c7-84c0-4afd-b6dc-2cc8607a71e3,train
0,65d9d196-0e85-4b5a-8896-553b0cd2db24,train
2,6cae6202-1746-437a-a455-d74447f0b5b0,train
2,63021f10-24a2-4d7a-a02c-1fe8b8e7ae95,train
0,c69b879b-d1aa-4210-8d83-1d45cf9e451f,train
1,8f6b2c7d-3876-4950-b1c8-c8f9fa2767c2,train
2,0ff9998a-fd40-4ee3-8d04-5313d3018e2f,train
0,c5f49fee-d370-4409-abb9-52190119cfc3,train
0,8c4db453-43cb-4a67-aac1-e2957ff64680,train
2,479643e1-096d-4c88-8ff5-928cc14b68bd,train
1,ac6f902b-8696-48a9-a645-b4e489463d12,val
1,f2047870-7824-4d0a-8649-93aeddbd08e7,train
1,784b1d06-1169-4f7f-8b40-85ccdf7cdd83,train
0,2b6aff94-9439-422a-b61d-300c76565da2,val
0,45a2c6d4-39ec-429a-94c2-b190cee73a2d,train
2,068b4843-df8e-4859-a7c6-56e3adde3b84,train
0,79e97915-9426-4b6b-ba19-ef820ecee2bb,train
0,88cdae80-0f1c-4ab2-a045-3dc5e41f46e9,train
0,4df4c0c4-7564-48b3-a0e2-abfeb589ad19,train
0,c3366298-e73c-404b-b0be-6c09990e5d80,train
0,854b8308-8eae-41f4-89df-9d2659eb539d,train
0,5330a9a0-c604-4720-ab60-69b6771d1ba2,train
1,42aa88c6-e89e-4af5-9226-6b8ebc728cb0,train
0,2298ad22-f95c-410e-ab7a-d876e3e28c05,train
0,24f922f3-c46b-4b0b-9773-e3b3aabc5171,train
0,2259a523-4f0c-4f73-81df-fbdfb0b2415f,train
0,0281d58a-f524-4263-abec-743e8b4398ff,train
2,1a9dc7ed-7011-4bee-b16e-f72f7763dce8,train
2,08de2e0f-d624-414d-a570-57111c380c42,train
2,4f34c916-21ea-4b14-b7d7-b6c86d8b1078,val
0,4c3dfaa1-f88f-4c89-990a-b4340d99dd34,train
0,72dbb762-9fd1-4bed-9d40-7e7ef284fbfc,train
0,446c378f-f171-4101-a32a-561413f79fac,val
1,6ab3a448-67fa-47cc-b747-9ef22b93c996,train
2,93b95afe-a83c-4d5f-989d-415bf1e9bfb9,train
1,c34903cc-136e-4308-90f0-67ee07b9ea26,train
0,10638ae1-7d16-41ba-86d3-c915d87b4892,train
2,9a7247d2-7646-4b7d-aa00-6423e154d281,val
0,af3b2631-b0ea-42ae-8b8e-57a9723a9fc9,train
0,1ada18bd-1a1d-46fe-bb42-bf45b7668289,train
2,96b85d2f-3907-4dfa-8a85-66233f7f5006,train
2,a0ba5311-5e9a-428f-be9d-3ef029868433,train
2,44c5354a-2c73-4c33-bec5-1ae7f9a677fc,train
1,f8f296c9-d46b-43df-8e6a-95d77901f322,train
0,3563f07c-1c1e-4fbc-b55e-ecede667180d,train
0,926509be-fd19-4ab4-a8d1-14877079df54,train
0,ab734698-86b0-4b51-8bc5-2774fded47e8,train
0,a3197ee4-aaf9-4694-a293-4aae3ef6ff13,train
2,9d213b9e-d6c0-490e-b829-2c1d4291ffac,train
2,7faa345b-368a-4c8e-8450-314c64f17d5e,val
2,98463c73-ebcf-469b-9dad-71c1453c0386,train
2,997d5508-a2f4-47e2-be31-444f4bff442f,train
0,181bbbcd-c0f7-403b-9663-49baf69aa782,train
0,2772f325-d6a5-4967-89ff-ee9ffa7f194b,train
1,e8fb92b1-3aad-4485-896a-cc4005b9a6b9,train
0,05d6fb18-7739-4273-b6e0-c854159fd019,train
1,ec59c896-8f66-451b-838a-e12f26861a3c,train
2,3254d37f-ce4e-4558-98e7-164b1f5c3051,train
0,46e1b27a-61f7-4948-8ce1-161efe8f74a1,train
1,a98752e8-6877-4cd6-a2db-4b7a4e72d9e4,train
0,303c4fb8-e3ff-4c93-8b38-e3f39ec63ad4,train
0,409cd9ce-682f-4196-a224-e8e15c33e28e,train
0,cb8ec2c8-be48-4b3f-90e6-acbdd84c652d,train
2,17d37444-4cba-4725-8ded-96bc33f62764,train
0,935bfdac-fee1-44c4-ae2f-d4629ae7792e,train
0,6f1aeb9f-1079-413d-86f0-720b86f086d3,train
0,3150ab7a-2a85-40ee-9f81-14dbd413ca19,train
0,bc38cb2d-b6da-4e5d-bdbd-f18fb06316c9,train
0,363f1dd8-11b8-458a-b5db-e42abd3c0ea2,train
2,21e6883b-a644-4160-9fd0-469022116457,val
0,1b4e9ea5-fc81-413a-90cd-3a6109a9f994,train
0,73e759e9-8828-4f71-b3ce-bced39fa8ec3,train
0,8d01c4ae-fecd-4b31-a205-8f2032ba230a,train
2,7fc4c3d1-b176-45b3-9776-c3cdd4f7e0f5,train
0,5a50f5ff-a12f-4da4-82b3-85cea13ad8fb,train
0,4a196638-093e-464c-b090-34e6167e9654,train
0,d8f0b324-465f-4474-8f8b-b9b0b3e7683a,val
0,9231efca-c8f9-4b6d-b304-d548f0c70922,train
0,aa2561d3-d32c-4c01-a2a2-8bcba4f7dedb,val
0,448737a6-fb6a-48ca-ab81-5930491acd59,train
0,6e139280-8e82-4506-bc4c-4e8958813497,train
0,479690f7-1f59-4f5e-814f-2878629eea9c,val
2,8bbbfc1f-d946-476d-ad78-728b2ebd927c,train
0,46a63ee2-3b9b-4161-b339-4ca69e5ca507,train
0,d778a9da-6e52-4015-857e-16342909d970,train
1,6acabe8c-e6de-405f-8791-00a1909e392c,train
0,6fe56db2-4974-478a-a690-b33eb5e09acc,train
0,35254526-9f94-4fdf-8b9a-a1a75b019764,train
0,9508044f-3863-45ab-a425-cc8e13affae3,train
0,376b9093-dbd5-44ce-b740-53733145b252,train
0,3f5ddbc9-9ff7-4090-9b41-d9d570c03644,train
0,5eea83e8-395f-47b4-8bc8-58cc7a3d261a,train
1,4cb98952-be7e-4f3b-9c79-e9223bf2ca1f,train
0,36a6b8ee-b027-4822-aeb7-65934d53b9b2,train
2,649c4e38-9fb9-4334-95b2-95498f0b8204,train
0,5bc9c1d0-f58d-447b-9812-b55544c85a2a,train
0,51687550-cbf5-4fc6-9678-e06b667e89e3,val
0,801fa755-dccb-4f64-b46c-22ee53279645,train
1,387b0dfc-b966-403c-a49c-177798660ce1,train
0,4a56bc44-e1a2-4332-9608-1fe8683ea4e7,train
1,51575040-7a7b-4947-b3ce-5ed2ef69787d,train
0,aa20b53f-2be9-4c4e-8f98-a736c9f59946,train
2,7627c008-aac5-495b-b9bb-76d5ff0222ee,val
0,3d13cd60-1692-4a6e-a478-fb768f130d6a,val
1,6ee84288-0e2a-4cb3-8bda-54cfc162a9c8,train
2,5b83d958-c1bf-4055-9c30-e7b16d38f34e,train
2,86c96678-5d00-4c58-9796-5886471660b4,train
2,0d2b316b-c94f-4aac-b201-06ed812fde03,train
0,2962b40c-4705-4685-94f4-a28fc5f8eab6,val
2,89242ef1-6fda-43dd-a35a-734aec5a8044,val
0,8a99ca9e-f86b-4d7e-af9b-dcce36bc8773,train
2,407bf369-7eac-4b9b-b6d8-fa84617e2951,train
1,1738be75-ac79-4b7f-846e-9f51cb3e6203,train
2,32219146-fe3b-4754-8144-1d21d8310282,train
0,c9d916af-41f8-47c1-8907-7f4f740eb567,train
0,30e7f35c-c4e9-4c33-8124-da305375e21a,train
1,8e0a7189-10ef-4830-997f-bca955f9aec6,val
2,7073368c-7db6-437e-83ed-507e2e64181a,val
2,68354870-cfdf-41f1-9efe-6ac070f91658,train
0,6cc7b3e9-c394-4ec0-86b9-cad25fded555,train
2,79e6aa8a-3edd-474a-a937-23cdf960f7c1,train
0,8cf666b2-00e4-47f0-a6e5-e32322d37f5b,train
2,99f7d62a-0bd9-4b6c-be57-2fc26a5f3183,train
1,ff9d7fd8-bdab-4c4c-912f-9d05314dbe49,train
0,3eabeeea-1f5b-4e8c-b343-200fcdd19a5b,train
0,430a1f3c-5c08-44cf-8dd1-ff1d954175a5,train
0,9245eabf-52ba-4a27-8cf6-55ebd2a9d670,train
0,a9a068c6-4cd8-450d-80d8-0d24ee2dd932,train
1,6a86ea11-35e0-4d66-ae3e-4523880ff145,train
2,7b3f5b59-e466-4e72-93d8-385ba38f0c27,val
0,1c805bc7-e339-4849-b46b-018c5fd10fdc,train
0,9b27f2f9-2f0f-4a75-b152-a9b6421522c2,val
0,994eaf49-99c8-4aba-ba83-961928be160c,train
1,f8feb8dc-3022-489e-a482-e6dcd6e8f13a,train
0,49eaed85-9fe6-45ec-b776-3209e59b6da2,train
2,1ab6f234-423d-4977-802f-94d4dcbd534d,train
0,c9d9ff3c-8522-44fa-96e8-9e50c506ad65,train
0,bd92cff5-1b7e-4fd5-a15b-3353945e6148,train
0,184c0100-d415-4369-8cf7-e1fce5562df6,train
0,17ac296c-a51d-4e6b-a656-c82bc1178ae9,train
